topology,n_reviewers,n_latent_classes,classifier_accuracy,seeding_rate,seed,false_novelty_rate,true_novelty_recall,specificity,balanced_accuracy,consensus_accuracy,mean_agreement,tp,fp,tn,fn
small_world,20,40,0.75,0.05,16,0.05625,0.225,0.94375,0.584375,0.8,0.7767499999999999,9,9,151,31
small_world,20,40,0.75,0.05,17,0.15527950310559005,0.1794871794871795,0.84472049689441,0.5121038381907947,0.715,0.7295,7,25,136,32
small_world,20,40,0.75,0.05,18,0.025,0.1,0.975,0.5375,0.8,0.7747499999999999,4,4,156,36
small_world,20,40,0.75,0.05,19,0.075,0.2,0.925,0.5625,0.78,0.7617499999999999,8,12,148,32
small_world,20,40,0.75,0.05,20,0.055900621118012424,0.10256410256410256,0.9440993788819876,0.5233317407230451,0.78,0.7465,4,9,152,35
small_world,20,40,0.75,0.05,21,0.05,0.15,0.95,0.5499999999999999,0.79,0.774,6,8,152,34
small_world,20,40,0.75,0.05,22,0.1125,0.15,0.8875,0.5187499999999999,0.74,0.75275,6,18,142,34
small_world,20,40,0.75,0.05,23,0.09375,0.2,0.90625,0.553125,0.765,0.7585,8,15,145,32
small_world,20,40,0.75,0.05,24,0.06832298136645963,0.15384615384615385,0.9316770186335404,0.5427615862398472,0.78,0.7667499999999999,6,11,150,33
small_world,20,40,0.75,0.05,25,0.09375,0.2,0.90625,0.553125,0.765,0.7595000000000001,8,15,145,32
small_world,20,40,0.75,0.05,26,0.0625,0.275,0.9375,0.60625,0.805,0.7597499999999999,11,10,150,29
small_world,20,40,0.75,0.05,27,0.05,0.1,0.95,0.525,0.78,0.76325,4,8,152,36
small_world,20,40,0.75,0.05,28,0.0875,0.125,0.9125,0.51875,0.755,0.7305000000000001,5,14,146,35
small_world,20,40,0.75,0.05,29,0.11875,0.125,0.88125,0.503125,0.73,0.7535,5,19,141,35
small_world,20,40,0.9,0.05,0,0.05,0.125,0.95,0.5375,0.785,0.7482500000000001,5,8,152,35
small_world,20,40,0.9,0.05,1,0.03125,0.1,0.96875,0.534375,0.795,0.7917500000000001,4,5,155,36
small_world,20,40,0.9,0.05,2,0.075,0.25,0.925,0.5875,0.79,0.795,10,12,148,30
small_world,20,40,0.9,0.05,3,0.075,0.2,0.925,0.5625,0.78,0.7597499999999999,8,12,148,32
small_world,20,40,0.9,0.05,4,0.0375,0.075,0.9625,0.51875,0.785,0.74775,3,6,154,37
small_world,20,40,0.9,0.05,5,0.13043478260869565,0.28205128205128205,0.8695652173913043,0.5758082497212932,0.755,0.7829999999999999,11,21,140,28
small_world,20,40,0.9,0.05,6,0.125,0.225,0.875,0.55,0.745,0.7802500000000001,9,20,140,31
small_world,20,40,0.9,0.05,7,0.1125,0.2,0.8875,0.54375,0.75,0.785,8,18,142,32
small_world,20,40,0.9,0.05,8,0.10625,0.2,0.89375,0.546875,0.755,0.74575,8,17,143,32
small_world,20,40,0.9,0.05,9,0.025,0.125,0.975,0.55,0.805,0.779,5,4,156,35
small_world,20,40,0.9,0.05,10,0.15,0.225,0.85,0.5375,0.725,0.775,9,24,136,31
small_world,20,40,0.9,0.05,11,0.13580246913580246,0.15789473684210525,0.8641975308641976,0.5110461338531515,0.73,0.8097500000000001,6,22,140,32
small_world,20,40,0.9,0.05,12,0.06875,0.15,0.93125,0.540625,0.775,0.7659999999999999,6,11,149,34
small_world,20,40,0.9,0.05,13,0.049689440993788817,0.1282051282051282,0.9503105590062112,0.5392578436056696,0.79,0.795,5,8,153,34
small_world,20,40,0.9,0.05,14,0.15625,0.225,0.84375,0.534375,0.72,0.78325,9,25,135,31
small_world,20,40,0.9,0.05,15,0.10625,0.15,0.89375,0.521875,0.745,0.74775,6,17,143,34
small_world,20,40,0.9,0.05,16,0.0625,0.225,0.9375,0.58125,0.795,0.8032499999999999,9,10,150,31
small_world,20,40,0.9,0.05,17,0.14906832298136646,0.2564102564102564,0.8509316770186335,0.5536709667144449,0.735,0.7592500000000001,10,24,137,29
small_world,20,40,0.9,0.05,18,0.04375,0.15,0.95625,0.553125,0.795,0.792,6,7,153,34
small_world,20,40,0.9,0.05,19,0.11875,0.225,0.88125,0.553125,0.75,0.78825,9,19,141,31
small_world,20,40,0.9,0.05,20,0.06832298136645963,0.15384615384615385,0.9316770186335404,0.5427615862398472,0.78,0.7607499999999999,6,11,150,33
small_world,20,40,0.9,0.05,21,0.08125,0.2,0.91875,0.559375,0.775,0.7935,8,13,147,32
small_world,20,40,0.9,0.05,22,0.125,0.225,0.875,0.55,0.745,0.7822499999999999,9,20,140,31
small_world,20,40,0.9,0.05,23,0.11875,0.15,0.88125,0.515625,0.735,0.77375,6,19,141,34
small_world,20,40,0.9,0.05,24,0.08695652173913043,0.20512820512820512,0.9130434782608696,0.5590858416945373,0.775,0.784,8,14,147,31
small_world,20,40,0.9,0.05,25,0.1125,0.25,0.8875,0.56875,0.76,0.7929999999999999,10,18,142,30
small_world,20,40,0.9,0.05,26,0.1,0.3,0.9,0.6,0.78,0.785,12,16,144,28
small_world,20,40,0.9,0.05,27,0.05,0.125,0.95,0.5375,0.785,0.7822499999999999,5,8,152,35
small_world,20,40,0.9,0.05,28,0.14375,0.2,0.85625,0.528125,0.725,0.7439999999999999,8,23,137,32
small_world,20,40,0.9,0.05,29,0.125,0.225,0.875,0.55,0.745,0.77775,9,20,140,31
shared,20,40,0.6,0.05,0,0.00625,0.025,0.99375,0.509375,0.8,0.9815,1,1,159,39
shared,20,40,0.6,0.05,1,0.0,0.0,1.0,0.5,0.8,1.0,0,0,160,40
shared,20,40,0.6,0.05,2,0.0,0.0,1.0,0.5,0.8,1.0,0,0,160,40
shared,20,40,0.6,0.05,3,0.00625,0.025,0.99375,0.509375,0.8,0.98625,1,1,159,39
shared,20,40,0.6,0.05,4,0.0,0.0,1.0,0.5,0.8,0.98775,0,0,160,40
shared,20,40,0.6,0.05,5,0.012422360248447204,0.02564102564102564,0.9875776397515528,0.5066093326962892,0.8,0.9630000000000001,1,2,159,38
shared,20,40,0.6,0.05,6,0.01875,0.025,0.98125,0.5031249999999999,0.79,0.968,1,3,157,39
shared,20,40,0.6,0.05,7,0.01875,0.025,0.98125,0.5031249999999999,0.79,0.9669999999999999,1,3,157,39
shared,20,40,0.6,0.05,8,0.0,0.0,1.0,0.5,0.8,1.0,0,0,160,40
shared,20,40,0.6,0.05,9,0.0,0.025,1.0,0.5125,0.805,0.987,1,0,160,39
shared,20,40,0.6,0.05,10,0.0,0.025,1.0,0.5125,0.805,0.9847499999999999,1,0,160,39
shared,20,40,0.6,0.05,11,0.006172839506172839,0.0,0.9938271604938271,0.49691358024691357,0.805,0.9664999999999999,0,1,161,38
shared,20,40,0.6,0.05,12,0.0,0.025,1.0,0.5125,0.805,0.98775,1,0,160,39
shared,20,40,0.6,0.05,13,0.0,0.0,1.0,0.5,0.805,0.9775,0,0,161,39
shared,20,40,0.6,0.05,14,0.00625,0.025,0.99375,0.509375,0.8,0.9865,1,1,159,39
shared,20,40,0.6,0.05,15,0.0,0.0,1.0,0.5,0.8,1.0,0,0,160,40
shared,20,40,0.6,0.05,16,0.0,0.05,1.0,0.525,0.81,0.97675,2,0,160,38
shared,20,40,0.6,0.05,17,0.0,0.02564102564102564,1.0,0.5128205128205128,0.81,0.9784999999999999,1,0,161,38
shared,20,40,0.6,0.05,18,0.0,0.05,1.0,0.525,0.81,0.9625,2,0,160,38
shared,20,40,0.6,0.05,19,0.0,0.0,1.0,0.5,0.8,1.0,0,0,160,40
shared,20,40,0.6,0.05,20,0.0,0.0,1.0,0.5,0.805,0.9797499999999999,0,0,161,39
shared,20,40,0.6,0.05,21,0.0,0.0,1.0,0.5,0.8,1.0,0,0,160,40
shared,20,40,0.6,0.05,22,0.0125,0.05,0.9875,0.51875,0.8,0.9754999999999999,2,2,158,38
shared,20,40,0.6,0.05,23,0.00625,0.025,0.99375,0.509375,0.8,0.98425,1,1,159,39
shared,20,40,0.6,0.05,24,0.012422360248447204,0.02564102564102564,0.9875776397515528,0.5066093326962892,0.8,0.9782500000000001,1,2,159,38
shared,20,40,0.6,0.05,25,0.05,0.075,0.95,0.5125,0.775,0.9394999999999999,3,8,152,37
shared,20,40,0.6,0.05,26,0.01875,0.05,0.98125,0.515625,0.795,0.9622499999999999,2,3,157,38
shared,20,40,0.6,0.05,27,0.0125,0.05,0.9875,0.51875,0.8,0.9737499999999999,2,2,158,38
shared,20,40,0.6,0.05,28,0.0,0.0,1.0,0.5,0.8,1.0,0,0,160,40
shared,20,40,0.6,0.05,29,0.0,0.0,1.0,0.5,0.8,1.0,0,0,160,40
shared,20,40,0.75,0.05,0,0.0125,0.025,0.9875,0.50625,0.795,0.9875,1,2,158,39
shared,20,40,0.75,0.05,1,0.0,0.0,1.0,0.5,0.8,1.0,0,0,160,40
shared,20,40,0.75,0.05,2,0.0,0.0,1.0,0.5,0.8,1.0,0,0,160,40
shared,20,40,0.75,0.05,3,0.0125,0.025,0.9875,0.50625,0.795,0.99075,1,2,158,39
shared,20,40,0.75,0.05,4,0.0,0.025,1.0,0.5125,0.805,0.99275,1,0,160,39
shared,20,40,0.75,0.05,5,0.012422360248447204,0.05128205128205128,0.9875776397515528,0.519429845516802,0.805,0.9769999999999999,2,2,159,37
shared,20,40,0.75,0.05,6,0.025,0.025,0.975,0.5,0.785,0.98,1,4,156,39
shared,20,40,0.75,0.05,7,0.01875,0.05,0.98125,0.515625,0.795,0.9834999999999999,2,3,157,38
shared,20,40,0.75,0.05,8,0.0,0.0,1.0,0.5,0.8,1.0,0,0,160,40
shared,20,40,0.75,0.05,9,0.0,0.025,1.0,0.5125,0.805,0.99375,1,0,160,39
shared,20,40,0.75,0.05,10,0.00625,0.025,0.99375,0.509375,0.8,0.99225,1,1,159,39
shared,20,40,0.75,0.05,11,0.006172839506172839,0.02631578947368421,0.9938271604938271,0.5100714749837557,0.81,0.9814999999999999,1,1,161,37
shared,20,40,0.75,0.05,12,0.0,0.025,1.0,0.5125,0.805,0.993,1,0,160,39
shared,20,40,0.75,0.05,13,0.0,0.02564102564102564,1.0,0.5128205128205128,0.81,0.988,1,0,161,38
shared,20,40,0.75,0.05,14,0.00625,0.025,0.99375,0.509375,0.8,0.991,1,1,159,39
shared,20,40,0.75,0.05,15,0.0,0.0,1.0,0.5,0.8,1.0,0,0,160,40
shared,20,40,0.75,0.05,16,0.0,0.05,1.0,0.525,0.81,0.98375,2,0,160,38
shared,20,40,0.75,0.05,17,0.0,0.02564102564102564,1.0,0.5128205128205128,0.81,0.98725,1,0,161,38
shared,20,40,0.75,0.05,18,0.0,0.075,1.0,0.5375,0.815,0.977,3,0,160,37
shared,20,40,0.75,0.05,19,0.0,0.0,1.0,0.5,0.8,1.0,0,0,160,40
shared,20,40,0.75,0.05,20,0.0,0.02564102564102564,1.0,0.5128205128205128,0.81,0.99125,1,0,161,38
shared,20,40,0.75,0.05,21,0.0,0.0,1.0,0.5,0.8,1.0,0,0,160,40
shared,20,40,0.75,0.05,22,0.01875,0.05,0.98125,0.515625,0.795,0.9819999999999999,2,3,157,38
shared,20,40,0.75,0.05,23,0.0125,0.025,0.9875,0.50625,0.795,0.9915,1,2,158,39
shared,20,40,0.75,0.05,24,0.012422360248447204,0.02564102564102564,0.9875776397515528,0.5066093326962892,0.8,0.9875,1,2,159,38
shared,20,40,0.75,0.05,25,0.05625,0.1,0.94375,0.521875,0.775,0.9590000000000001,4,9,151,36
shared,20,40,0.75,0.05,26,0.01875,0.075,0.98125,0.528125,0.8,0.97575,3,3,157,37
shared,20,40,0.75,0.05,27,0.0125,0.05,0.9875,0.51875,0.8,0.9807499999999999,2,2,158,38
shared,20,40,0.75,0.05,28,0.0,0.0,1.0,0.5,0.8,1.0,0,0,160,40
shared,20,40,0.75,0.05,29,0.0,0.0,1.0,0.5,0.8,1.0,0,0,160,40
shared,20,40,0.9,0.05,0,0.0125,0.025,0.9875,0.50625,0.795,0.996,1,2,158,39
shared,20,40,0.9,0.05,1,0.0,0.0,1.0,0.5,0.8,1.0,0,0,160,40
shared,20,40,0.9,0.05,2,0.0,0.0,1.0,0.5,0.8,1.0,0,0,160,40
shared,20,40,0.9,0.05,3,0.0125,0.025,0.9875,0.50625,0.795,0.997,1,2,158,39
shared,20,40,0.9,0.05,4,0.0,0.025,1.0,0.5125,0.805,0.9982500000000001,1,0,160,39
shared,20,40,0.9,0.05,5,0.012422360248447204,0.05128205128205128,0.9875776397515528,0.519429845516802,0.805,0.9894999999999999,2,2,159,37
shared,20,40,0.9,0.05,6,0.025,0.05,0.975,0.5125,0.79,0.9907499999999999,2,4,156,38
shared,20,40,0.9,0.05,7,0.01875,0.05,0.98125,0.515625,0.795,0.99125,2,3,157,38
shared,20,40,0.9,0.05,8,0.0,0.0,1.0,0.5,0.8,1.0,0,0,160,40
shared,20,40,0.9,0.05,9,0.0,0.025,1.0,0.5125,0.805,0.99875,1,0,160,39
shared,20,40,0.9,0.05,10,0.00625,0.025,0.99375,0.509375,0.8,0.9947499999999999,1,1,159,39
shared,20,40,0.9,0.05,11,0.006172839506172839,0.02631578947368421,0.9938271604938271,0.5100714749837557,0.81,0.99375,1,1,161,37
shared,20,40,0.9,0.05,12,0.0,0.025,1.0,0.5125,0.805,0.99675,1,0,160,39
shared,20,40,0.9,0.05,13,0.0,0.02564102564102564,1.0,0.5128205128205128,0.81,0.9954999999999999,1,0,161,38
shared,20,40,0.9,0.05,14,0.00625,0.025,0.99375,0.509375,0.8,0.99425,1,1,159,39
shared,20,40,0.9,0.05,15,0.0,0.0,1.0,0.5,0.8,1.0,0,0,160,40
shared,20,40,0.9,0.05,16,0.0,0.05,1.0,0.525,0.81,0.9919999999999999,2,0,160,38
shared,20,40,0.9,0.05,17,0.0,0.02564102564102564,1.0,0.5128205128205128,0.81,0.9954999999999999,1,0,161,38
shared,20,40,0.9,0.05,18,0.0,0.075,1.0,0.5375,0.815,0.9884999999999999,3,0,160,37
shared,20,40,0.9,0.05,19,0.0,0.0,1.0,0.5,0.8,1.0,0,0,160,40
shared,20,40,0.9,0.05,20,0.0,0.02564102564102564,1.0,0.5128205128205128,0.81,0.9954999999999999,1,0,161,38
shared,20,40,0.9,0.05,21,0.0,0.0,1.0,0.5,0.8,1.0,0,0,160,40
shared,20,40,0.9,0.05,22,0.01875,0.05,0.98125,0.515625,0.795,0.99175,2,3,157,38
shared,20,40,0.9,0.05,23,0.0125,0.025,0.9875,0.50625,0.795,0.996,1,2,158,39
shared,20,40,0.9,0.05,24,0.012422360248447204,0.02564102564102564,0.9875776397515528,0.5066093326962892,0.8,0.99425,1,2,159,38
shared,20,40,0.9,0.05,25,0.05625,0.1,0.94375,0.521875,0.775,0.988,4,9,151,36
shared,20,40,0.9,0.05,26,0.01875,0.075,0.98125,0.528125,0.8,0.99025,3,3,157,37
shared,20,40,0.9,0.05,27,0.0125,0.05,0.9875,0.51875,0.8,0.99375,2,2,158,38
shared,20,40,0.9,0.05,28,0.0,0.0,1.0,0.5,0.8,1.0,0,0,160,40
shared,20,40,0.9,0.05,29,0.0,0.0,1.0,0.5,0.8,1.0,0,0,160,40
